ExperimentName,Subject,Session,Clock.Information,Clock.StartTimeOfDay,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,answer1[Block],block1,block1.Cycle,block1.Sample,block2,block2.Cycle,block2.Sample,lx,lx.Cycle,lx.Sample,panel1111.ACC,panel1111.CRESP,panel1111.DurationError,panel1111.OnsetDelay,panel1111.OnsetTime,panel1111.RESP,panel1111.RT,panel1111.RTTime,panel1121.ACC,panel1121.CRESP,panel1121.DurationError,panel1121.OnsetDelay,panel1121.OnsetTime,panel1121.RESP,panel1121.RT,panel1121.RTTime,Procedure[Block],Running[Block],sound111,sound112,Trial,answer1[Trial],lxlist,lxlist.Cycle,lxlist.Sample,lxpanel1.ACC,lxpanel1.CRESP,lxpanel1.DurationError,lxpanel1.OnsetDelay,lxpanel1.OnsetTime,lxpanel1.RESP,lxpanel1.RT,lxpanel1.RTTime,lxsound,Procedure[Trial],Running[Trial]
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,39,i,5,8,38,NA,NA,NA,NA,NA,NA,0,,-999999,54,106808,1,387,107195,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,40,i,3,8,39,NA,NA,NA,NA,NA,NA,0,,-999999,30,107727,1,1359,109086,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,41,e,2,8,40,NA,NA,NA,NA,NA,NA,0,,-999999,54,109649,1,602,110251,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,42,i,3,9,41,NA,NA,NA,NA,NA,NA,0,,-999999,30,110792,1,665,111457,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,43,e,2,9,42,NA,NA,NA,NA,NA,NA,0,,-999999,30,111994,1,392,112386,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,44,a,1,9,43,NA,NA,NA,NA,NA,NA,0,,-999999,42,112937,1,542,113479,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,45,i,5,9,44,NA,NA,NA,NA,NA,NA,0,,-999999,31,114022,1,642,114664,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,46,u,4,9,45,NA,NA,NA,NA,NA,NA,0,,-999999,30,115200,1,355,115555,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,47,i,3,10,46,NA,NA,NA,NA,NA,NA,0,,-999999,42,116108,1,947,117055,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,48,e,2,10,47,NA,NA,NA,NA,NA,NA,0,,-999999,54,117617,1,666,118283,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,49,i,5,10,48,NA,NA,NA,NA,NA,NA,0,,-999999,30,118819,1,343,119162,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,50,u,4,10,49,NA,NA,NA,NA,NA,NA,0,,-999999,54,119727,1,343,120070,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,51,a,1,10,50,NA,NA,NA,NA,NA,NA,0,,-999999,54,120634,1,368,121002,NA,NA,NA,NA,NA,NA,NA,NA,aexppro111,block1,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,52,i,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,34,192370,1,1251,193621,aexppro112,block2,NA,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,53,u,NA,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,194162,1,737,194899,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,54,i,NA,NA,NA,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,195435,1,487,195922,aexppro112,block2,NA,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,55,a,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,196461,1,839,197300,aexppro112,block2,NA,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,56,e,NA,NA,NA,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,197840,1,238,198078,aexppro112,block2,NA,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,57,a,NA,NA,NA,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,198618,1,921,199539,aexppro112,block2,NA,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,58,i,NA,NA,NA,3,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,54,200103,1,519,200622,aexppro112,block2,NA,nv audio/i1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,59,u,NA,NA,NA,4,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,201164,1,358,201522,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,60,i,NA,NA,NA,5,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,202059,1,923,202982,aexppro112,block2,NA,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,61,e,NA,NA,NA,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,203521,1,402,203923,aexppro112,block2,NA,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,62,i,NA,NA,NA,5,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,30,204464,1,419,204883,aexppro112,block2,NA,nv audio/y1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,63,e,NA,NA,NA,2,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,205419,1,1039,206458,aexppro112,block2,NA,nv audio/e1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,64,u,NA,NA,NA,4,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,42,207010,1,633,207643,aexppro112,block2,NA,nv audio/u1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
nv,12,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">68448262832</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-12-23T06:15:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2016/12/23 14:15,84.839,1,-270520374,12-23-2016,14:15:26,6:15:26,65,a,NA,NA,NA,1,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,-999999,31,208177,1,772,208949,aexppro112,block2,NA,nv audio/a1_24k.wav,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
